387	115.616263337844	33.1581731484141
389	115.614862322212	33.1506054980257
390	115.61531135072	33.1502085118611
391	115.614777151059	33.149975069106
392	115.614449369746	33.150371751806
394	115.618329581604	33.1742844556786
395	115.618077714281	33.1739495047631
396	115.617642379939	33.1744647126104
399	115.617232378051	33.1665334793698
400	115.616689200689	33.1670146671886
401	115.629948094017	33.1534592135346
402	115.630465975193	33.1531081388421
404	115.629502323064	33.1530351051936
407	115.610000905125	33.1986704001326
409	115.609032473134	33.1988210218605
410	115.616671015759	33.1783114241685
411	115.617092827321	33.1778873003716
412	115.616868057046	33.1776652393139
415	115.61434192362	33.1896901700539
434	115.627528801542	33.1715960839343
309	115.599992701272	33.1981981429705
265	115.619633952645	33.1857854864314
280	115.607614017149	33.1596371616503
300	115.608317131631	33.1890825553166
313	115.602984906192	33.1783568286513
333	115.601714388508	33.1592386296156
354	115.601064211817	33.1833608764907
366	115.601145281475	33.1889490317364
385	115.61631290307	33.1588979514561
406	115.61011773921	33.199104878458
231	115.623568503473	33.1813842000731
229	115.599010020261	33.2185579973088
253	115.633959692228	33.1643650186274
424	115.624245505495	33.1532039083734
445	115.622956467841	33.1759416194513
260	115.625500229607	33.1783405190443
254	115.634630871428	33.1640478370206
270	115.605876806372	33.1981145200274
291	115.608855827341	33.1747956440432
327	115.602121961386	33.1597377255755
350	115.601718557104	33.1841611660088
376	115.616834494022	33.1609920290564
397	115.617174429266	33.1672661564896
